ENSID	Gene	Nearest_gene	Fine_mapping	Expression	Protein	fastBAT	HMAGMA	PsyOPS	Chrom_b37	pos_start_b37	pos_end_b37	Chrom_b38	pos_start_b38	pos_end_b38
ENSG00000274292		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	121800797	121803830
ENSG00000278084		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	121874193	121874337
ENSG00000280138		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	122870059	122888720
ENSG00000280381		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	123087256	123092821
ENSG00000280120		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr12	123152324	123153377
ENSG00000207189	Y_RNA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	123348999	123349100
ENSG00000280200		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	130976786	130978812
ENSG00000279581		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	130980667	130981367
ENSG00000280002		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	130988312	130990028
ENSG00000279128		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	131022769	131024741
ENSG00000279993		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr12	131025561	131028060
ENSG00000132932	ATP8A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13	25946209	26599989	chr13	25371974	26025851
ENSG00000180440	SERTM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13	37248049	37271976	chr13	36674020	36697839
ENSG00000226161	EIF4A1P5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13	37512537	37513631	chr13	36938400	36939494
ENSG00000120697	ALG5	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	13	37523912	37574398	chr13	36949738	37000763
ENSG00000120699	EXOSC8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	37572953	37583750	chr13	36998816	37025881
ENSG00000102710	SUPT20H	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	37583449	37633850	chr13	37009312	37059713
ENSG00000102780	DGKH	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	13	42614176	42830714	chr13	42040036	42256578
ENSG00000270809	CHCHD2P11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	42755601	42756057	chr13	42181465	42181921
ENSG00000120658	ENOX1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	43787654	44361044	chr13	43213130	43786972
ENSG00000217576	RP11-248G5.8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	52741844	52865692	chr13	52167709	52291557
ENSG00000272281	TPTE2P2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	52793479	52908412	chr13	52219528	52297828
ENSG00000244471	TPTE2P3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	53063128	53073440	chr13	52503320	52586906
ENSG00000198384	TPTE2P3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	53063128	53161222	chrNA		
ENSG00000250299	MRPS31P4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	53191693	53211581	chr13	52617558	52637446
ENSG00000136110	CNMD	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	53277399	53313947	chr13	52703264	52739820
ENSG00000136099	PCDH8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	53418109	53422775	chr13	52842889	52848641
ENSG00000102837	OLFM4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	53602894	53626192	chr13	53028813	53052057
ENSG00000237092	LINC01065	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	53720674	53725943	chr13	53099397	53151914
ENSG00000225510	PCDH8P1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	53774116	53776547	chr13	53199981	53202753
ENSG00000241613	RN7SL618P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	53832212	53832505	chr13	53258077	53258372
ENSG00000118946	PCDH17	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	13	58205944	58303445	chr13	57631744	57729311
ENSG00000222733	RNY4P29	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	59101789	59101885	chr13	58527655	58527751
ENSG00000214335	CTAGE16P	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	59102749	59105160	chr13	58528615	58531026
ENSG00000139734	DIAPH3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	60239717	60738121	chr13	59665583	60163928
ENSG00000225249	LINC00378	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	61259333	61268662	chr13	60618991	61176758
ENSG00000184226	PCDH9	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	13	66876967	67804468	chr13	66302834	67230445
ENSG00000234527	PCDH9-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	66878003	66897693	chr13	66303871	66323561
ENSG00000228842	PCDH9-AS2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	67399301	67489163	chr13	66825169	66915031
ENSG00000225263	PCDH9-AS3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	67551564	67559908	chr13	66977432	66985776
ENSG00000214263	RPSAP53	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	67840977	67841838	chr13	67266845	67267706
ENSG00000232380	ZDHHC20P4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	69559190	69560196	chr13	68985058	68986064
ENSG00000235221	LINC00383	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	69885465	69896233	chr13	69221866	69322190
ENSG00000206617	RNY1P5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	74863237	74863351	chr13	74289100	74289214
ENSG00000261206	LINC00561	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	76506531	76509268	chr13	75932395	75935132
ENSG00000136160	EDNRB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13	78469616	78493903	chr13	77895481	77975529
ENSG00000234377	OBI1-AS1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	13	78493824	79191463	chr13	77919689	78617328
ENSG00000235625	RP11-203P2.2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	78849855	78851649	chr13	78275720	78277514
ENSG00000271386	SRGNP1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	78859973	78860423	chr13	78285838	78286288
ENSG00000200686	RNY3P3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	78929362	78929463	chr13	78355227	78355328
ENSG00000229865	RPL31P54	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	78996958	78997327	chr13	78422823	78423192
ENSG00000224686	ELOCP23	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	79062317	79062648	chr13	78488182	78488513
ENSG00000271776	RP11-52L5.6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	79170264	79173754	chr13	78596129	78599619
ENSG00000152192	POU4F1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	13	79172497	79177673	chr13	78598362	78603552
ENSG00000152193	OBI1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	79188426	79233314	chr13	78614289	78659155
ENSG00000237109	RPL21P111	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13	79335310	79335786	chr13	78761175	78761651
ENSG00000215357	HSPD1P8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	79423366	79425343	chr13	78849231	78851208
ENSG00000139746	RBM26	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	13	79885962	79980612	chr13	79311824	79406477
ENSG00000252496	RNA5SP33	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	79963669	79963766	chr13	79389534	79389631
ENSG00000227354	RBM26-AS1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	79980444	79998463	chr13	79406293	79427317
ENSG00000232132	NDFIP2-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	80051499	80055366	chr13	79477364	79481231
ENSG00000102471	NDFIP2	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	13	80055287	80130210	chr13	79481155	79556077
ENSG00000227676	LINC01068	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	80140881	80144983	chr13	79566678	79571445
ENSG00000229175	LINC00382	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	80446721	80492079	chr13	79872586	79918042
ENSG00000136158	SPRY2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	80910111	80915086	chr13	80335976	80341126
ENSG00000202398	RNU6-61P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	80943561	80943669	chr13	80369426	80369534
ENSG00000179399	GPC5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	13	92050929	93519490	chr13	91398621	92873682
ENSG00000183098	GPC6	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	13	93879095	95059655	chr13	93226807	94408020
ENSG00000235784	HNRNPA1P29	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	94047230	94048108	chr13	93394977	93395855
ENSG00000102595	UGGT2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	96453834	96705736	chr13	95801580	96053482
ENSG00000185352	HS6ST3	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	13	96743093	97485671	chr13	96090107	96839562
ENSG00000242614	RN7SL164P	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	96821799	96822099	chr13	96169545	96169847
ENSG00000233273	AMMECR1LP1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	97225913	97226753	chr13	96573659	96574499
ENSG00000243300	LINC00359	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	97593535	97636426	chrNA		
ENSG00000165621	OXGR1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	97637973	97646984	chr13	96985713	96994730
ENSG00000152767	FARP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	98794816	99102027	chr13	98142562	98455176
ENSG00000231194	FARP1-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	99087659	99088094	chr13	98435405	98435840
ENSG00000102572	STK24	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	13	99102455	99230194	chr13	98445185	98577940
ENSG00000271437	RP11-295B17.6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	99205497	99206034	chr13	98553243	98553780
ENSG00000224418	STK24-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	13	99229498	99231084	chr13	98577244	98578830
ENSG00000217686	NUS1P4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	99262546	99263130	chr13	98610292	98610876
ENSG00000088387	DOCK9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13	99445741	99738879	chr13	98793429	99086625
ENSG00000198542	ITGBL1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	102104966	102375456	chr13	101452593	101720856
ENSG00000134905	CARS2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	13	111293759	111365950	chr13	110641412	110713603
ENSG00000278156	TSC22D1-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	44575893	44580432
ENSG00000280296		FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr13	52497097	52500195
ENSG00000279325		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr13	53193667	53198540
ENSG00000287722		FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	53207831	53801489
ENSG00000287247		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	53323784	53331065
ENSG00000273919		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr13	53345211	53410880
ENSG00000274316	ZNF646P1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	53408882	53409876
ENSG00000278722		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	57632759	57633575
ENSG00000285588		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	67121081	67156624
ENSG00000286330		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	74288070	74408810
ENSG00000281721	LINC01080	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr13	80011077	80028283
ENSG00000288016		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	84086739	84448603
ENSG00000288038		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	84867514	84902424
ENSG00000282865		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	92239835	92241951
ENSG00000286843		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr13	93309669	93311063
ENSG00000258643	BCL2L2-PABPN1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	23776044	23794578	chr14	23306833	23326175
ENSG00000100836	PABPN1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	23790498	23795394	chr14	23321457	23326163
ENSG00000257986	LINC02306	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	26305064	26612511	chr14	25647304	26143305
ENSG00000184304	PRKD1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	30045687	30661104	chr14	29576479	30191898
ENSG00000257120	CTD-2503I6.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	30122015	30127122	chr14	29652809	29657916
ENSG00000257904	RP11-269C4.2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	30409951	30449418	chr14	29940745	29980212
ENSG00000248975	CTD-2251F13.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	30421603	30766249	chr14	29952397	30297043
ENSG00000258386	RP11-187E13.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	32476108	32487891	chr14	32006902	32018685
ENSG00000151322	NPAS3	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	14	33404139	34273382	chr14	32934396	33820863
ENSG00000139874	SSTR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	14	38677204	38682272	chr14	38207904	38213067
ENSG00000150527	MIA2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	39734488	39856156	chr14	39230231	39388513
ENSG00000258940	MIA2-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	39734907	39736265	chr14	39265703	39267061
ENSG00000271424	GLRX5P3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	39839483	39839960	chr14	39370279	39370756
ENSG00000259100	COILP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	39854608	39856306	chr14	39385404	39387102
ENSG00000165355	FBXO33	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	14	39866873	39901704	chr14	39397684	39432466
ENSG00000258901	CTD-2298J14.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	42024865	42025258	chr14	41555662	41556055
ENSG00000258636	LRFN5-DT	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	14	42057064	42074059	chr14	41583657	41604988
ENSG00000165379	LRFN5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	14	42076773	42373752	chr14	41606876	41904549
ENSG00000258536	FKBP1BP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	42211842	42212166	chr14	41742639	41742963
ENSG00000258394	CTD-2307P3.1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	14	42832186	43172858	chr14	42362983	42703655
ENSG00000258505	RP11-90P16.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	43078071	43078780	chr14	42608868	42609577
ENSG00000258622	RP11-90P16.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	43126966	43127121	chr14	42657763	42657918
ENSG00000272781	MDGA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	14	47311134	48143999	chrNA		
ENSG00000165588	OTX2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	57267425	57277197	chr14	56799905	56816693
ENSG00000248550	OTX2-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	57279901	57618895	chr14	56813183	57152177
ENSG00000258776	RP11-1085N6.5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	57284288	57360428	chr14	56817570	56893710
ENSG00000243801	RN7SL461P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	57291092	57291374	chr14	56824375	56824656
ENSG00000200818	RNU6-1204P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	57291704	57291810	chr14	56824986	56825092
ENSG00000140006	WDR89	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	64063757	64108579	chr14	63597039	63641871
ENSG00000258411	RP11-804M7.2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	64228731	64228867	chr14	63762013	63762149
ENSG00000270912	RPS28P1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	64275264	64275450	chr14	63808546	63808732
ENSG00000054654	SYNE2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	64319683	64693165	chr14	63761899	64226433
ENSG00000140009	ESR2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	64550950	64804830	chr14	64084232	64338112
ENSG00000214770	RP11-544I20.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	64796149	64805317	chr14	64329431	64338639
ENSG00000234911	TEX21P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	64812889	64841384	chr14	64341673	64387986
ENSG00000271511	RP11-712C19.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	64828110	64828355	chr14	64361392	64361637
ENSG00000100714	MTHFD1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	64854749	64926722	chr14	64388031	64463457
ENSG00000258824	CTD-2555O16.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	64889653	64915275	chr14	64422935	64448557
ENSG00000272909	CTD-2555O16.4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	64907087	64908956	chr14	64440369	64442238
ENSG00000089775	ZBTB25	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	64915824	64971931	chr14	64449106	64505213
ENSG00000179841	AKAP5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	64932217	64941221	chr14	64465499	64474503
ENSG00000126804	ZBTB1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	64970430	65000408	chr14	64503712	64533690
ENSG00000259116	HSPA2-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	64980872	65007086	chr14	64513952	64540368
ENSG00000259160	RP11-973N13.5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	65002420	65002597	chr14	64535702	64535879
ENSG00000126803	HSPA2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	65002623	65009955	chr14	64535905	64546173
ENSG00000165807	PPP1R36	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	65016620	65056098	chr14	64549920	64589381
ENSG00000259076	RP11-973N13.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	65019412	65063254	chr14	64552694	64596536
ENSG00000259010	NUP50P1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	65066961	65068362	chr14	64600243	64601644
ENSG00000126822	PLEKHG3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	65170820	65213610	chr14	64704102	64750249
ENSG00000070182	SPTB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	14	65213002	65346601	chr14	64746283	64879907
ENSG00000259062	ACTN1-DT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	69446399	69454180	chr14	68979682	68987463
ENSG00000242293	RPS29P1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	69489867	69490025	chr14	69023150	69023308
ENSG00000139990	DCAF5	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	14	69517598	69619867	chr14	69050881	69153150
ENSG00000259165	DDX18P1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	69550115	69552106	chr14	69083398	69085389
ENSG00000258957	GALNT16-AS1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	69649737	69680809	chr14	69183017	69214092
ENSG00000006432	MAP3K9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	71189243	71276251	chr14	70722526	70809534
ENSG00000258431	RP1-292L20.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	71325561	71326146	chr14	70858844	70859429
ENSG00000100731	PCNX1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	71374122	71582099	chr14	70907405	71115382
ENSG00000182732	RGS6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	72399156	73030654	chr14	71932429	72566530
ENSG00000205683	DPF3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	14	73086004	73360809	chr14	72609034	72894101
ENSG00000259015	RP11-109N23.6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	73427303	73428701	chr14	72960595	72961993
ENSG00000239544	RP11-109N23.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	73430353	73430716	chr14	72963645	72964008
ENSG00000165861	ZFYVE1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	73436159	73493920	chr14	72969451	73027131
ENSG00000241487	RN7SL586P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	73507329	73507622	chr14	73040619	73040914
ENSG00000258813	RBM25-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	73525139	73526123	chr14	73057925	73059415
ENSG00000119707	RBM25	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	73525144	73588122	chr14	73058532	73123899
ENSG00000258448	RP11-109N23.5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	73534816	73535326	chr14	73068108	73068618
ENSG00000156050	FAM161B	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	74398204	74417117	chr14	73931501	73950414
ENSG00000205659	LIN52	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	74551499	74667936	chr14	74084956	74201493
ENSG00000258513	RP5-892G5.2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	74659292	74659526	chr14	74192589	74192823
ENSG00000119614	VSX2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	74706175	74729441	chr14	74239449	74262738
ENSG00000258737	SUB1P2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	74772128	74772766	chr14	74305425	74306527
ENSG00000119681	LTBP2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	74964873	75079306	chr14	74498183	74612378
ENSG00000258976	CTD-2207P18.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	75081396	75083350	chr14	74614693	74616647
ENSG00000119682	AREL1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	75120140	75179818	chr14	74653437	74713117
ENSG00000258439	RP11-173A8.2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	75124752	75125293	chr14	74658049	74658590
ENSG00000119616	FCF1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	75179847	75203394	chr14	74713144	74738620
ENSG00000119596	YLPM1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	14	75230069	75322244	chr14	74763316	74859435
ENSG00000119608	PROX2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	75319736	75330537	chr14	74852871	74876154
ENSG00000258587	RP11-316E14.2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	75340387	75340957	chr14	74873684	74874254
ENSG00000119689	DLST	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	14	75348594	75370448	chr14	74881891	74903743
ENSG00000198208	RPS6KL1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	75370657	75390099	chr14	74903951	74923302
ENSG00000119630	PGF	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	75408537	75422487	chr14	74941834	74955626
ENSG00000119640	ACYP1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	75519924	75536186	chr14	75053237	75069483
ENSG00000119703	ZC2HC1C	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	75530873	75545126	chr14	75064109	75119502
ENSG00000119638	NEK9	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	75548822	75594047	chr14	75079353	75127344
ENSG00000021645	NRXN3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	78708734	80330762	chr14	78170373	79868291
ENSG00000258733	LINC02328	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	86401054	86596117	chr14	85911438	86161539
ENSG00000259061	RP11-736P16.1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	14	87402984	87455469	chr14	86936640	86989125
ENSG00000152315	KCNK13	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	90528109	90652201	chr14	90061994	90185853
ENSG00000258884	LINC02321	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	91288709	91294472	chr14	90820064	90828202
ENSG00000100784	RPS6KA5	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	14	91336799	91526980	chr14	90847861	91060641
ENSG00000246084	LINC02325	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	97925153	98047938	chr14	97427071	97582146
ENSG00000259097	RP11-61O1.1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	14	98534577	98671480	chr14	98068161	98205143
ENSG00000258511	LINC02295	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	98602411	98605579	chr14	98135986	98163151
ENSG00000241757	RN7SL714P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	98817706	98818001	chr14	98351367	98351664
