field_name	rls	Path	Category	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link
20262	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	100017	Myopia diagnosis	114699	114699	Complete	Categorical single		Data	Derived	Unisex	1	1	1543	Myopia classification    Derived variable from application 735/15716 - myopia variables. Used in the following publications:    Guggenheim JA, Williams C, for the UK Biobank Eye and Vision Consortium. Role of Educational Exposure in the Association Between Myopia and Birth Order. JAMA Ophthalmol. 2015;133(12):1408 1414. doi:10.1001/jamaophthalmol.2015.3556    Guggenheim JA, Williams C, for the UK Biobank Eye and Vision Consortium. Childhood febrile illness and the risk of myopia in UK Biobank participants. Eye 2016; 30: 608 - 614 doi:10.1038/eye.2016.7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20262
21000	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Ethnicity	100065	Ethnic background	501614	533614	Complete	Categorical single		Data	Derived	Unisex	3	1	1001	This is an amalgam of sequential branching questions asked during the initial Assessment Centre visit as part of the touchscreen questionnaire.    The question was dropped from the touchscreen protocol on 24/10/2016.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21000
21001	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures	100010	Body mass index (BMI)	499506	568679	Complete	Continuous	Kg/m2	Data	Derived	Unisex	4	1	NA	BMI value here is constructed from height and weight measured during the initial Assessment Centre visit. Value is not present if either of these readings were omitted.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21001
21002	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures	100010	Weight	499822	569107	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Weight was measured by a variety of means during the initial Assessment Centre visit. This field amalgamates these values into a single item.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21002
21003	ukb40531	UK Biobank Assessment Centre > Recruitment > Reception	100024	Age when attended assessment centre	502506	573525	Complete	Integer	years	Data	Derived	Unisex	4	1	NA	This is a derived variable based on date of birth and date of attending assessment centre and refers to the age of the participant on the day they attended an Assessment Centre, truncated to whole year part.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21003
21021	ukb40531	UK Biobank Assessment Centre > Physical measures > Arterial stiffness	100007	Pulse wave Arterial Stiffness index	206133	232423	Complete	Continuous		Data	Derived	Unisex	4	1	NA	The time between peaks of the waveform (the peak-to-peak time) is divided into the persons height to obtain the Stiffness Index.  This value was calculated outside the Assessment Centre visit as the participant height was not known until after the stiffness device had been used.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21021
22032	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	IPAQ activity group	402381	402381	Complete	Categorical single		Data	Derived	Unisex	1	1	100700	IPAQ groups	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22032
22033	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	Summed days activity	414038	414038	Complete	Integer	days	Data	Derived	Unisex	1	1	NA	Sum of days performing walking, moderate and vigorous activity.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22033
22034	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	Summed minutes activity	402381	402381	Complete	Integer	minutes	Data	Derived	Unisex	1	1	NA	Sum of mins performing walking, moderate and vigorous activity.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22034
22035	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	Above moderate/vigorous recommendation	402381	402381	Complete	Categorical single		Data	Derived	Unisex	1	1	7	Indicates whether a person met the 2017 UK Physical activity guidelines of 150 minutes of moderate activity per week or 75 minutes of vigorous activity.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22035
22036	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	Above moderate/vigorous/walking recommendation	402269	402269	Complete	Categorical single		Data	Derived	Unisex	1	1	7	Indicates whether a person met the 2017 UK Physical activity guidelines of 150 minutes of walking or moderate activity per week or 75 minutes of vigorous activity.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22036
22037	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	MET minutes per week for walking	402381	402381	Complete	Continuous	minutes/week	Data	Derived	Unisex	1	1	NA	Metabolic Equivalent Task (MET) minutes per week for walking.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22037
22038	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	MET minutes per week for moderate activity	402381	402381	Complete	Continuous	minutes/week	Data	Derived	Unisex	1	1	NA	Metabolic Equivalent Task (MET) minutes per week for moderate activity.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22038
22039	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	MET minutes per week for vigorous activity	402381	402381	Complete	Continuous	minutes/week	Data	Derived	Unisex	1	1	NA	Metabolic Equivalent Task (MET) minutes per week for vigorous activity.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22039
22040	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	54	Summed MET minutes per week for all activity	402381	402381	Complete	Continuous	minutes/week	Data	Derived	Unisex	1	1	NA	Total Metabolic Equivalent Task (MET) minutes per week for all activity including walking, moderate and vigorous activity.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22040
22330	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	PQ interval	23679	23679	Accruing	Integer	ms	Data	Primary	Unisex	1	1	NA	PQ interval during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22330
22331	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	QT interval	24924	24924	Accruing	Integer	ms	Data	Primary	Unisex	1	1	NA	QT interval during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22331
22332	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	QTC interval	24924	24924	Accruing	Integer	ms	Data	Primary	Unisex	1	1	NA	QTC interval during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22332
22333	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	RR interval	24924	24924	Accruing	Integer	ms	Data	Primary	Unisex	1	1	NA	RR interval during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22333
22334	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	PP interval	24924	24924	Accruing	Integer	ms	Data	Primary	Unisex	1	1	NA	PP interval during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22334
22335	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	P axis	23722	23722	Accruing	Integer	degrees	Data	Primary	Unisex	1	1	NA	P axis during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22335
22336	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	R axis	24924	24924	Accruing	Integer	degrees	Data	Primary	Unisex	1	1	NA	R axis during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22336
22337	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	T axis	24924	24924	Accruing	Integer	degrees	Data	Primary	Unisex	1	1	NA	T axis during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22337
22338	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	104	QRS num	24924	24924	Accruing	Integer	units	Data	Primary	Unisex	1	1	NA	QRS num during ECG	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22338
22400	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Liver MRI	126	Liver iron (Fe)	1112	1112	Accruing	Continuous	mg/g	Data	Derived	Unisex	1	1	NA	Liver iron (Fe) derived from liver MRI scan.    Derived variable from application 9914. Use in the following publication:    Wilman HR, Kelly M, Garratt S, Matthews PM, Milanesi M, Herlihy A, et al. (2017) Characterisation of liver fat in the UK Biobank cohort. PLoS ONE 12(2): e0172921. doi:10.1371/journal.pone.0172921	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22400
22401	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Liver MRI	126	Liver inflammation factor (LIF)	1095	1095	Accruing	Continuous	units	Data	Derived	Unisex	1	1	NA	Liver inflammation factor (LIF) is measured on a scale of 0 to 4 where 0 is regarded as normal and 4 as indicating high fibrosis.    Derived variable from application 9914. Use in the following publication:    Wilman HR, Kelly M, Garratt S, Matthews PM, Milanesi M, Herlihy A, et al. (2017) Characterisation of liver fat in the UK Biobank cohort. PLoS ONE 12(2): e0172921. doi:10.1371/journal.pone.0172921	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22401
22402	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Liver MRI	126	Proton density fat fraction (PDFF)	4617	4617	Accruing	Continuous	percent	Data	Derived	Unisex	1	1	NA	Liver fat percentage is defined as : fat / ( water + fat )    Derived variable from application 9914. Use in the following publication:    Wilman HR, Kelly M, Garratt S, Matthews PM, Milanesi M, Herlihy A, et al. (2017) Characterisation of liver fat in the UK Biobank cohort. PLoS ONE 12(2): e0172921. doi:10.1371/journal.pone.0172921	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22402
22403	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Anterior thigh lean muscle volume (right)	5846	5846	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	Anterior thigh muscles were defined as quadriceps femoris and sartorius.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22403
22404	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Posterior thigh lean muscle volume (right)	5846	5846	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	Posterior thigh muscles were defined as gluteus, iliacus, adductor and hamstring muscles.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22404
22405	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Anterior thigh lean muscle volume (left)	5793	5793	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	Anterior thigh muscles were defined as quadriceps femoris and sartorius.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22405
22406	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Posterior thigh lean muscle volume (left)	5793	5793	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	Posterior thigh muscles were defined as gluteus, iliacus, adductor and hamstring muscles.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22406
22407	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Visceral adipose tissue volume (VAT)	9978	9978	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	Visceral adipose tissue volume (VAT) is the volume of the adipose tissue within the abdominal cavity, excluding adipose tissue outside the abdominal skeletal muscles and adipose tissue and lipids within and posterior of the spine and posterior of the back muscles.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22407
22408	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Abdominal subcutaneous adipose tissue volume (ASAT)	9979	9979	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	Abdominal subcutaneous adipose tissue volume (ASAT) is the volume of the subcutaneous adipose tissue in the abdomen from the top of the femoral head to the top of the thoracic vertebrae T9.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22408
22409	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Total thigh muscle volume	9812	9812	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	Total thigh muscle volume is a derived variable calculated as a sum of all thigh muscle groups.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22409
22410	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Total trunk fat volume	5995	5995	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	Total trunk fat is a derived variable calculated as a sum of VAT and ASAT volumes.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22410
22411	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	VAT/ASAT error indicator	25	25	Accruing	Categorical single		Data	Derived	Unisex	1	1	403	VAT/ASAT error indicator, indicates that one or more slab(s) are missing in the torso region so that the data is not analysable for VAT/ASAT.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22411
22412	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Thigh error indicator (left)	228	232	Accruing	Categorical multiple		Data	Derived	Unisex	1	2	401	Left thigh error indicator	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22412
22413	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Thigh error indicator (right)	175	178	Accruing	Categorical multiple		Data	Derived	Unisex	1	2	401	Right thigh error indicator	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22413
22414	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Image quality indicator	82	83	Accruing	Categorical single		Data	Derived	Unisex	1	2	400	General image quality indicator for VAT, ASAT and thigh measurements.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22414
22415	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Total adipose tissue volume	8524	8524	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	The total volume of adipose tissue, measured by MRI, between the bottom of the thigh muscles to the top of vertebrae T9.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22415
22416	ukb40531	UK Biobank Assessment Centre > Imaging > Abdominal MRI > Abdominal composition	149	Total lean tissue volume	8524	8524	Accruing	Continuous	litres	Data	Derived	Unisex	1	1	NA	The total volume of lean tissue, measured by MRI, between the bottom of the thigh muscles to the top of vertebrae T9.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22416
22420	ukb40531	UK Biobank Assessment Centre > Imaging > Heart MRI > Left ventricular size and function	133	LV ejection fraction	39705	40608	Accruing	Integer	percent	Data	Derived	Unisex	2	1	NA	Left ventricular ejection fraction	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22420
22421	ukb40531	UK Biobank Assessment Centre > Imaging > Heart MRI > Left ventricular size and function	133	LV end diastolic volume	39705	40608	Accruing	Integer	mL	Data	Derived	Unisex	2	1	NA	Left ventricular end diastolic volume	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22421
22422	ukb40531	UK Biobank Assessment Centre > Imaging > Heart MRI > Left ventricular size and function	133	LV end systolic volume	39705	40608	Accruing	Integer	mL	Data	Derived	Unisex	2	1	NA	Left ventricular end systolic volume	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22422
22423	ukb40531	UK Biobank Assessment Centre > Imaging > Heart MRI > Left ventricular size and function	133	LV stroke volume	39705	40608	Accruing	Integer	mL	Data	Derived	Unisex	2	1	NA	Left ventricular stroke volume	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22423
22424	ukb40531	UK Biobank Assessment Centre > Imaging > Heart MRI > Left ventricular size and function	133	Cardiac output	39705	40608	Accruing	Continuous	litres/min	Data	Derived	Unisex	2	1	NA	Cardiac output	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22424
22425	ukb40531	UK Biobank Assessment Centre > Imaging > Heart MRI > Left ventricular size and function	133	Cardiac index	39698	40601	Accruing	Continuous	litres/min/m2	Data	Derived	Unisex	2	1	NA	Cardiac index	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22425
22426	ukb40531	UK Biobank Assessment Centre > Imaging > Heart MRI > Left ventricular size and function	133	Average heart rate	39705	40608	Accruing	Integer	bpm	Data	Primary	Unisex	2	1	NA	Average heart rate	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22426
22427	ukb40531	UK Biobank Assessment Centre > Imaging > Heart MRI > Left ventricular size and function	133	Body surface area	39698	40601	Accruing	Continuous	m2	Data	Primary	Unisex	2	1	NA	This body surface area of the participant is estimated using the formula:  BSA = 0.20247 * (weight^0.425) * (height^0.725)   The height and weight are entered manually by the device operator and it is possible they differ from the values recorded in ~F50~ and ~F21002~.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22427
22670	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Minimum carotid IMT (intima-medial thickness) at 120 degrees 	44344	46458	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Minimum carotid IMT at 120 degrees (on right side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22670
22671	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Mean carotid IMT (intima-medial thickness) at 120 degrees 	44344	46458	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Mean carotid IMT at 120 degrees (on right side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22671
22672	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Maximum carotid IMT (intima-medial thickness) at 120 degrees 	44344	46458	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Maximum carotid IMT at 120 degrees (on right side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22672
22673	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Minimum carotid IMT (intima-medial thickness) at 150 degrees 	44541	46672	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Minimum carotid IMT at 150 degrees (on right side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22673
22674	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Mean carotid IMT (intima-medial thickness) at 150 degrees 	44541	46672	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Mean carotid IMT at 150 degrees (on right side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22674
22675	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Maximum carotid IMT (intima-medial thickness) at 150 degrees 	44541	46672	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Maximum carotid IMT at 150 degrees (on right side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22675
22676	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Minimum carotid IMT (intima-medial thickness) at 210 degrees 	44459	46583	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Minimum carotid IMT at 210 degrees (on left side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22676
22677	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Mean carotid IMT (intima-medial thickness) at 210 degrees 	44459	46583	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Mean carotid IMT at 210 degrees (on left side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22677
22678	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Maximum carotid IMT (intima-medial thickness) at 210 degrees 	44459	46583	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Maximum carotid IMT at 210 degrees (on left side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22678
22679	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Minimum carotid IMT (intima-medial thickness) at 240 degrees 	44129	46244	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Minimum carotid IMT at 240 degrees (on left side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22679
22680	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Mean carotid IMT (intima-medial thickness) at 240 degrees 	44129	46244	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Mean carotid IMT at 240 degrees (on left side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22680
22681	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Maximum carotid IMT (intima-medial thickness) at 240 degrees 	44129	46244	Accruing	Continuous	micrometres	Data	Primary	Unisex	2	1	909	Maximum carotid IMT at 240 degrees (on left side).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22681
22682	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Quality control indicator for IMT at 120 degrees	2579	2579	Accruing	Categorical single		Data	Derived	Unisex	1	1	55	Quality control indicator for IMT at 120 degrees	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22682
22683	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Quality control indicator for IMT at 150 degrees	2579	2579	Accruing	Categorical single		Data	Derived	Unisex	1	1	55	Quality control indicator for IMT at 150 degrees	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22683
22684	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Quality control indicator for IMT at 210 degrees	2579	2579	Accruing	Categorical single		Data	Derived	Unisex	1	1	55	Quality control indicator for IMT at 210 degrees	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22684
22685	ukb40531	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	101	Quality control indicator for IMT at 240 degrees	2579	2579	Accruing	Categorical single		Data	Derived	Unisex	1	1	55	Quality control indicator for IMT at 240 degrees	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22685
23098	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Weight	493082	560415	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Weight of person taken during impedance measurement. 0.1 increments. Range 0 - 200Kg.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23098
23099	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Body fat percentage	492828	560112	Complete	Continuous	percent	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Body fat percentage Body fat percentage. Range 1% - 75% in 0.1% increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23099
23100	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Whole body fat mass	492298	559505	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Fat mass Total fat mass in Kg, in 0.1Kg increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23100
23101	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Whole body fat-free mass	493035	560364	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Fat free mass Fat free mass in Kg. Increment in 0.1 Kg	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23101
23102	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Whole body water mass	493079	560410	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Body water mass Units in Kg. Increments in 0.1 Kg.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23102
23104	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Body mass index (BMI)	493076	560407	Complete	Continuous	Kg/m2	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Body Mass Index. Increments of 0.1 .	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23104
23105	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Basal metabolic rate	493066	560396	Complete	Continuous	KJ	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Basal metabolic rate Return value in Kilo- Joules.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23105
23106	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Impedance of whole body	493028	560352	Complete	Continuous	ohms	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Impedance of whole body. is Range 150 - 1200ohms in 1ohm increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23106
23107	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Impedance of leg (right)	493055	560385	Complete	Continuous	ohms	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Impedance of right leg, oh Measured impedance of right leg. Range 150 - 1200 (ohms) in 1 (ohms) increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23107
23108	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Impedance of leg (left)	493051	560379	Complete	Continuous	ohms	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Impedance of left leg, ohm Measured impedance of left leg. Range 150 - 1200 (ohms) in 1 (ohms) increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23108
23109	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Impedance of arm (right)	493022	560347	Complete	Continuous	ohms	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Impedance of right arm, oh Measured impedance of right arm. Range 150 - 1200 (ohms) in 1 (ohms) increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23109
23110	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Impedance of arm (left)	493044	560371	Complete	Continuous	ohms	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Impedance of left arm, ohm Measured impedance of left arm. Range 150 - 1200 (ohms) in 1 (ohms) increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23110
23111	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Leg fat percentage (right)	493048	560376	Complete	Continuous	percent	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Right leg fat percentages Range 1-75% in 0.1% increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23111
23112	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Leg fat mass (right)	493040	560367	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Right leg fat mass Right leg fat mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23112
23113	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Leg fat-free mass (right)	493031	560355	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Right leg fat free mass. Right leg fat free mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23113
23114	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Leg predicted mass (right)	493030	560354	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Right leg predicted mass. in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23114
