"WGT" "FILE" "ID" "PANEL_clean_short" "PANEL_clean" "CHR" "TWAS.Z" "TWAS.P" "COLOC.PP0" "COLOC.PP1" "COLOC.PP2" "COLOC.PP3" "COLOC.PP4" "PANEL" "P0" "P1"
"Thyroid/Thyroid.ENSG00000223768.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000223768.1.wgt.RDat" "LINC00205" "GTEx Thyroid" "GTEx Thyroid" 21 -5.04249 4.6e-07 0 0 0 0.996 0.004 "Thyroid" 46713200 46717269
"Thyroid/Thyroid.ENSG00000224997.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000224997.1.wgt.RDat" "AL049840.1" "GTEx Thyroid" "GTEx Thyroid" 14 5.92853 3.06e-09 0 0 0 1 0 "Thyroid" 104177607 104179149
"Thyroid/Thyroid.ENSG00000225171.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000225171.2.wgt.RDat" "DUTP6" "GTEx Thyroid" "GTEx Thyroid" 1 5.035013 4.78e-07 0 0.005 0 0.016 0.979 "Thyroid" 166837985 166838446
"Thyroid/Thyroid.ENSG00000225851.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000225851.1.wgt.RDat" "HLA-S" "GTEx Thyroid" "GTEx Thyroid" 6 4.85132 1.23e-06 0 0 0 0.76 0.24 "Thyroid" 31349851 31350065
"Thyroid/Thyroid.ENSG00000226314.3.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000226314.3.wgt.RDat" "ZNF192P1" "GTEx Thyroid" "GTEx Thyroid" 6 6.429 1.28e-10 0 0 0 1 0 "Thyroid" 28129559 28137372
"Thyroid/Thyroid.ENSG00000226677.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000226677.2.wgt.RDat" "IGBP1P1" "GTEx Thyroid" "GTEx Thyroid" 14 5.238 1.62e-07 0 0.002 0 0.002 0.996 "Thyroid" 35408530 35409693
"Thyroid/Thyroid.ENSG00000226833.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000226833.1.wgt.RDat" "AC097724.3" "GTEx Thyroid" "GTEx Thyroid" 2 4.89083 1e-06 0.288 0.07 0.093 0.022 0.527 "Thyroid" 28931819 28959071
"Thyroid/Thyroid.ENSG00000226913.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000226913.1.wgt.RDat" "BSN-AS2" "GTEx Thyroid" "GTEx Thyroid" 3 6.676076 2.45e-11 0 0 0.65 0.165 0.185 "Thyroid" 49586739 49591799
"Thyroid/Thyroid.ENSG00000227258.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000227258.1.wgt.RDat" "SMIM2-AS1" "GTEx Thyroid" "GTEx Thyroid" 13 4.93041 8.21e-07 0 0.006 0 0.008 0.986 "Thyroid" 44716682 44722166
"Thyroid/Thyroid.ENSG00000227487.3.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000227487.3.wgt.RDat" "NCAM1-AS1" "GTEx Thyroid" "GTEx Thyroid" 11 5.248 1.54e-07 0 0 0.007 0.993 0 "Thyroid" 113140254 113144623
"Thyroid/Thyroid.ENSG00000227603.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000227603.1.wgt.RDat" "RP11-165J3.6" "GTEx Thyroid" "GTEx Thyroid" 9 6.53078 6.54e-11 0 0 0 0.076 0.924 "Thyroid" 96197614 96199403
"Thyroid/Thyroid.ENSG00000227740.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000227740.1.wgt.RDat" "RP11-318C24.2" "GTEx Thyroid" "GTEx Thyroid" 1 -5.510506 3.58e-08 0 0 0.027 0.042 0.931 "Thyroid" 175873898 175889649
"Thyroid/Thyroid.ENSG00000228008.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000228008.1.wgt.RDat" "CTD-2330K9.3" "GTEx Thyroid" "GTEx Thyroid" 3 5.755013 8.66e-09 0 0 0.271 0.68 0.049 "Thyroid" 49941300 49954370
"Thyroid/Thyroid.ENSG00000228389.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000228389.1.wgt.RDat" "AC068039.4" "GTEx Thyroid" "GTEx Thyroid" 2 6.58871 4.44e-11 0 0 0 0.096 0.904 "Thyroid" 172629992 172632354
"Thyroid/Thyroid.ENSG00000228789.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000228789.2.wgt.RDat" "HCG22" "GTEx Thyroid" "GTEx Thyroid" 6 5.84552 5.05e-09 0 0 0.151 0.22 0.629 "Thyroid" 31021227 31027667
"Thyroid/Thyroid.ENSG00000229029.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000229029.2.wgt.RDat" "RP11-408A13.1" "GTEx Thyroid" "GTEx Thyroid" 9 5.59582 2.2e-08 0 0 0.009 0.015 0.976 "Thyroid" 14593575 14594198
"Thyroid/Thyroid.ENSG00000230454.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000230454.1.wgt.RDat" "U73166.2" "GTEx Thyroid" "GTEx Thyroid" 3 -4.9323 8.13e-07 0 0 0.523 0.363 0.114 "Thyroid" 50297735 50300790
"Thyroid/Thyroid.ENSG00000230882.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000230882.1.wgt.RDat" "AC005077.14" "GTEx Thyroid" "GTEx Thyroid" 7 -5.50798 3.63e-08 0 0 0.001 0.036 0.962 "Thyroid" 75700787 75704281
"Thyroid/Thyroid.ENSG00000230928.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000230928.1.wgt.RDat" "RP11-34A14.3" "GTEx Thyroid" "GTEx Thyroid" 10 5.064 4.11e-07 0 0.005 0 0.014 0.98 "Thyroid" 100011780 100016332
"Thyroid/Thyroid.ENSG00000231389.3.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000231389.3.wgt.RDat" "HLA-DPA1" "GTEx Thyroid" "GTEx Thyroid" 6 5.40562 6.46e-08 0.005 0.002 0.639 0.276 0.077 "Thyroid" 33032346 33041549
"Thyroid/Thyroid.ENSG00000232912.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000232912.1.wgt.RDat" "RP5-1115A15.1" "GTEx Thyroid" "GTEx Thyroid" 1 -8.479434 2.26e-17 0 0 0 0.001 0.999 "Thyroid" 8484705 8494898
"Thyroid/Thyroid.ENSG00000233276.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000233276.2.wgt.RDat" "GPX1" "GTEx Thyroid" "GTEx Thyroid" 3 9.977427 1.91e-23 0 0 0.002 0.557 0.441 "Thyroid" 49394609 49396033
"Thyroid/Thyroid.ENSG00000233509.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000233509.2.wgt.RDat" "ZNF197-AS1" "GTEx Thyroid" "GTEx Thyroid" 3 -6.851 7.33e-12 0 0 0.905 0.028 0.067 "Thyroid" 44658620 44666289
"Thyroid/Thyroid.ENSG00000235109.3.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000235109.3.wgt.RDat" "ZSCAN31" "GTEx Thyroid" "GTEx Thyroid" 6 -4.8328 1.35e-06 0 0 0 1 0 "Thyroid" 28292470 28324048
"Thyroid/Thyroid.ENSG00000235217.5.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000235217.5.wgt.RDat" "TSPY26P" "GTEx Thyroid" "GTEx Thyroid" 20 -4.83501 1.33e-06 0 0.001 0 0.963 0.036 "Thyroid" 30774280 30778330
"Thyroid/Thyroid.ENSG00000235423.4.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000235423.4.wgt.RDat" "RP11-282O18.3" "GTEx Thyroid" "GTEx Thyroid" 12 5.20167 1.98e-07 0 0.001 0.003 0.991 0.005 "Thyroid" 123736577 123745527
"Thyroid/Thyroid.ENSG00000236297.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000236297.1.wgt.RDat" "RP11-175P19.2" "GTEx Thyroid" "GTEx Thyroid" 3 4.896176 9.77e-07 0 0 0.043 0.069 0.889 "Thyroid" 193296601 193297254
"Thyroid/Thyroid.ENSG00000237664.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000237664.1.wgt.RDat" "LINC00316" "GTEx Thyroid" "GTEx Thyroid" 21 -5.566 2.61e-08 0 0 0 0.993 0.007 "Thyroid" 46758581 46761905
"Thyroid/Thyroid.ENSG00000239389.3.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000239389.3.wgt.RDat" "PCDHA13" "GTEx Thyroid" "GTEx Thyroid" 5 5.093614 3.51e-07 0 0 0 0.999 0.001 "Thyroid" 140261793 140264247
"Thyroid/Thyroid.ENSG00000244731.3.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000244731.3.wgt.RDat" "C4A" "GTEx Thyroid" "GTEx Thyroid" 6 5.43501 5.48e-08 0 0.002 0 0.221 0.778 "Thyroid" 31949801 31970458
"Thyroid/Thyroid.ENSG00000245651.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000245651.2.wgt.RDat" "RP11-620J15.2" "GTEx Thyroid" "GTEx Thyroid" 12 5.304 1.13e-07 0 0.001 0.044 0.574 0.382 "Thyroid" 58263618 58290265
"Thyroid/Thyroid.ENSG00000254531.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000254531.1.wgt.RDat" "AP001816.1" "GTEx Thyroid" "GTEx Thyroid" 4 -5.66813 1.44e-08 0 0 0 0.09 0.91 "Thyroid" 102268937 102270040
"Thyroid/Thyroid.ENSG00000254602.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000254602.1.wgt.RDat" "AP000662.4" "GTEx Thyroid" "GTEx Thyroid" 11 -6.95737 3.47e-12 0 0 0 0.262 0.738 "Thyroid" 57405497 57420263
"Thyroid/Thyroid.ENSG00000255311.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000255311.1.wgt.RDat" "RP11-160H12.2" "GTEx Thyroid" "GTEx Thyroid" 11 -4.97514 6.52e-07 0 0 0.005 0.992 0.003 "Thyroid" 83354645 83432028
"Thyroid/Thyroid.ENSG00000256053.3.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000256053.3.wgt.RDat" "APOPT1" "GTEx Thyroid" "GTEx Thyroid" 14 -7.04 1.92e-12 0 0 0 1 0 "Thyroid" 104029299 104073860
"Thyroid/Thyroid.ENSG00000257698.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000257698.1.wgt.RDat" "RP11-620J15.3" "GTEx Thyroid" "GTEx Thyroid" 12 5.574 2.49e-08 0 0 0.461 0.139 0.4 "Thyroid" 58325311 58329958
"Thyroid/Thyroid.ENSG00000258636.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000258636.1.wgt.RDat" "CTD-2298J14.2" "GTEx Thyroid" "GTEx Thyroid" 14 -8.988 2.52e-19 0 0 0 0.006 0.994 "Thyroid" 42057064 42074059
"Thyroid/Thyroid.ENSG00000258735.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000258735.1.wgt.RDat" "LINC00637" "GTEx Thyroid" "GTEx Thyroid" 14 -5.843 5.13e-09 0 0 0.127 0.869 0.004 "Thyroid" 104314058 104324386
"Thyroid/Thyroid.ENSG00000258851.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000258851.1.wgt.RDat" "RP11-894P9.2" "GTEx Thyroid" "GTEx Thyroid" 14 -9.405 5.2e-21 0 0 0.054 0.937 0.009 "Thyroid" 104019758 104028214
"Thyroid/Thyroid.ENSG00000259116.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000259116.1.wgt.RDat" "RP11-973N13.4" "GTEx Thyroid" "GTEx Thyroid" 14 -5.19258 2.07e-07 0 0 0 1 0 "Thyroid" 64980872 65007086
"Thyroid/Thyroid.ENSG00000259211.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000259211.1.wgt.RDat" "RP11-64K12.8" "GTEx Thyroid" "GTEx Thyroid" 15 5.369 7.92e-08 0 0.001 0 0.018 0.981 "Thyroid" 40756392 40757533
"Thyroid/Thyroid.ENSG00000260057.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000260057.1.wgt.RDat" "RP11-7O14.1" "GTEx Thyroid" "GTEx Thyroid" 16 5.22914 1.7e-07 0.003 0.18 0.009 0.482 0.325 "Thyroid" 51796430 51807084
"Thyroid/Thyroid.ENSG00000261801.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000261801.1.wgt.RDat" "LOXL1-AS1" "GTEx Thyroid" "GTEx Thyroid" 15 -6.24361 4.28e-10 0 0 0.01 0.963 0.027 "Thyroid" 74200424 74220589
"Thyroid/Thyroid.ENSG00000263432.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000263432.1.wgt.RDat" "RN7SL689P" "GTEx Thyroid" "GTEx Thyroid" 5 5.594717 2.21e-08 0 0.088 0 0.268 0.644 "Thyroid" 122358184 122358478
"Thyroid/Thyroid.ENSG00000266993.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000266993.1.wgt.RDat" "RP4-657D16.3" "GTEx Thyroid" "GTEx Thyroid" 1 5.540978 3.01e-08 0 0 0.023 0.043 0.934 "Thyroid" 52259637 52264824
"Thyroid/Thyroid.ENSG00000267313.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000267313.2.wgt.RDat" "RP11-142I20.1" "GTEx Thyroid" "GTEx Thyroid" 18 6.5689 5.07e-11 0 0 0 0.886 0.114 "Thyroid" 39047395 39212149
"Thyroid/Thyroid.ENSG00000269928.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000269928.1.wgt.RDat" "RP11-849F2.8" "GTEx Thyroid" "GTEx Thyroid" 17 5.259254 1.45e-07 0 0 0 0.301 0.699 "Thyroid" 8128139 8128798
"Thyroid/Thyroid.ENSG00000269940.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000269940.1.wgt.RDat" "RP11-73M18.7" "GTEx Thyroid" "GTEx Thyroid" 14 8.04155 8.87e-16 0 0 0.356 0.528 0.115 "Thyroid" 104161388 104161507
"Thyroid/Thyroid.ENSG00000269958.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000269958.1.wgt.RDat" "RP11-73M18.8" "GTEx Thyroid" "GTEx Thyroid" 14 9.17513 4.51e-20 0 0 0 0.753 0.247 "Thyroid" 104162690 104163500
"Thyroid/Thyroid.ENSG00000269963.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000269963.1.wgt.RDat" "RP11-73M18.9" "GTEx Thyroid" "GTEx Thyroid" 14 5.77159 7.85e-09 0 0 0 1 0 "Thyroid" 104179904 104180441
"Thyroid/Thyroid.ENSG00000270591.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000270591.1.wgt.RDat" "RP11-73M18.11" "GTEx Thyroid" "GTEx Thyroid" 14 6.204 5.5e-10 0 0 0.754 0.222 0.024 "Thyroid" 104229140 104229614
"Thyroid/Thyroid.ENSG00000272009.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000272009.1.wgt.RDat" "RP1-313I6.12" "GTEx Thyroid" "GTEx Thyroid" 6 5.1779 2.24e-07 0 0 0 1 0 "Thyroid" 28046570 28048752
"Thyroid/Thyroid.ENSG00000272140.2.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000272140.2.wgt.RDat" "RP11-574K11.29" "GTEx Thyroid" "GTEx Thyroid" 10 5.55613 2.76e-08 0.087 0.007 0.228 0.018 0.659 "Thyroid" 75463493 75473339
"Thyroid/Thyroid.ENSG00000272849.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000272849.1.wgt.RDat" "RP11-347I19.8" "GTEx Thyroid" "GTEx Thyroid" 12 -4.876 1.08e-06 0 0 0 1 0 "Thyroid" 122235417 122235778
"Thyroid/Thyroid.ENSG00000272871.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000272871.1.wgt.RDat" "RP11-408A13.4" "GTEx Thyroid" "GTEx Thyroid" 9 5.32213 1.03e-07 0 0 0 0.982 0.018 "Thyroid" 14588795 14590063
"Thyroid/Thyroid.ENSG00000272933.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000272933.1.wgt.RDat" "RP11-47A8.5" "GTEx Thyroid" "GTEx Thyroid" 10 5.79248 6.94e-09 0 0 0.458 0.1 0.442 "Thyroid" 104402549 104403897
"Thyroid/Thyroid.ENSG00000273137.1.wgt.RDat" "resources/twas/fusion_data/Thyroid/Thyroid/Thyroid.ENSG00000273137.1.wgt.RDat" "RP3-402G11.28" "GTEx Thyroid" "GTEx Thyroid" 22 -5.311 1.09e-07 0.005 0.001 0.02 0.005 0.969 "Thyroid" 50646890 50647971
"Whole_Blood/Whole_Blood.ENSG00000011454.12.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000011454.12.wgt.RDat" "RABGAP1" "GTEx Whole B..." "GTEx Whole Blood" 9 4.90751 9.22e-07 0 0 0.193 0.091 0.715 "Whole_Blood" 125703112 125867145
"Whole_Blood/Whole_Blood.ENSG00000051825.10.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000051825.10.wgt.RDat" "MPHOSPH9" "GTEx Whole B..." "GTEx Whole Blood" 12 -6.6865 2.29e-11 0 0 0.084 0.044 0.872 "Whole_Blood" 123636867 123728561
"Whole_Blood/Whole_Blood.ENSG00000054277.8.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000054277.8.wgt.RDat" "OPN3" "GTEx Whole B..." "GTEx Whole Blood" 1 5.538 3.06e-08 0 0 0 0.119 0.88 "Whole_Blood" 241753416 241840678
"Whole_Blood/Whole_Blood.ENSG00000054965.6.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000054965.6.wgt.RDat" "FAM168A" "GTEx Whole B..." "GTEx Whole Blood" 11 5.867 4.44e-09 0 0 0.118 0.254 0.627 "Whole_Blood" 73111532 73309234
"Whole_Blood/Whole_Blood.ENSG00000055955.11.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000055955.11.wgt.RDat" "ITIH4" "GTEx Whole B..." "GTEx Whole Blood" 3 -5.69629 1.22e-08 0 0 0 0.644 0.356 "Whole_Blood" 52846991 52864755
"Whole_Blood/Whole_Blood.ENSG00000057608.12.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000057608.12.wgt.RDat" "GDI2" "GTEx Whole B..." "GTEx Whole Blood" 10 -5.4789 4.28e-08 0 0.008 0 0.933 0.059 "Whole_Blood" 5807186 5884095
"Whole_Blood/Whole_Blood.ENSG00000067560.6.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000067560.6.wgt.RDat" "RHOA" "GTEx Whole B..." "GTEx Whole Blood" 3 8.41869 3.81e-17 0 0 0.383 0.21 0.406 "Whole_Blood" 49396578 49449635
"Whole_Blood/Whole_Blood.ENSG00000073921.13.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000073921.13.wgt.RDat" "PICALM" "GTEx Whole B..." "GTEx Whole Blood" 11 4.84075 1.29e-06 0.185 0.036 0.565 0.111 0.102 "Whole_Blood" 85668727 85780924
"Whole_Blood/Whole_Blood.ENSG00000075413.13.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000075413.13.wgt.RDat" "MARK3" "GTEx Whole B..." "GTEx Whole Blood" 14 -7.2048 5.81e-13 0 0 0.004 0.992 0.003 "Whole_Blood" 103851729 103970168
"Whole_Blood/Whole_Blood.ENSG00000077782.15.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000077782.15.wgt.RDat" "FGFR1" "GTEx Whole B..." "GTEx Whole Blood" 8 5.12216 3.02e-07 0 0.006 0 0.19 0.804 "Whole_Blood" 38268656 38326352
"Whole_Blood/Whole_Blood.ENSG00000078618.15.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000078618.15.wgt.RDat" "NRD1" "GTEx Whole B..." "GTEx Whole Blood" 1 4.94331 7.68e-07 0 0 0 0.986 0.014 "Whole_Blood" 52254890 52344477
"Whole_Blood/Whole_Blood.ENSG00000087263.12.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000087263.12.wgt.RDat" "OGFOD1" "GTEx Whole B..." "GTEx Whole Blood" 16 5.208 1.91e-07 0 0 0.014 0.953 0.033 "Whole_Blood" 56485402 56513012
"Whole_Blood/Whole_Blood.ENSG00000099326.4.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000099326.4.wgt.RDat" "MZF1" "GTEx Whole B..." "GTEx Whole Blood" 19 -5.17329 2.3e-07 0.663 0.099 0.022 0.003 0.213 "Whole_Blood" 59073299 59083944
"Whole_Blood/Whole_Blood.ENSG00000100167.15.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000100167.15.wgt.RDat" "SEPT3" "GTEx Whole B..." "GTEx Whole Blood" 22 5.13724 2.79e-07 0.007 0.002 0.712 0.174 0.105 "Whole_Blood" 42372276 42394225
"Whole_Blood/Whole_Blood.ENSG00000102572.10.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000102572.10.wgt.RDat" "STK24" "GTEx Whole B..." "GTEx Whole Blood" 13 -5.95757 2.56e-09 0 0 0 0.038 0.962 "Whole_Blood" 99102455 99229122
"Whole_Blood/Whole_Blood.ENSG00000105928.9.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000105928.9.wgt.RDat" "DFNA5" "GTEx Whole B..." "GTEx Whole Blood" 7 5.33792 9.4e-08 0 0.018 0 0.943 0.039 "Whole_Blood" 24737972 24809244
"Whole_Blood/Whole_Blood.ENSG00000106460.14.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000106460.14.wgt.RDat" "TMEM106B" "GTEx Whole B..." "GTEx Whole Blood" 7 9.24485 2.36e-20 0 0 0 0.006 0.994 "Whole_Blood" 12250867 12282993
"Whole_Blood/Whole_Blood.ENSG00000108443.9.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000108443.9.wgt.RDat" "RPS6KB1" "GTEx Whole B..." "GTEx Whole Blood" 17 5.37901 7.49e-08 0.051 0.04 0.052 0.04 0.817 "Whole_Blood" 57970447 58027925
"Whole_Blood/Whole_Blood.ENSG00000108468.10.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000108468.10.wgt.RDat" "CBX1" "GTEx Whole B..." "GTEx Whole Blood" 17 -4.83471 1.33e-06 0.005 0.001 0.778 0.115 0.101 "Whole_Blood" 46147414 46178883
"Whole_Blood/Whole_Blood.ENSG00000110237.3.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000110237.3.wgt.RDat" "ARHGEF17" "GTEx Whole B..." "GTEx Whole Blood" 11 5.60246 2.11e-08 0 0 0 0.432 0.568 "Whole_Blood" 73019610 73080136
"Whole_Blood/Whole_Blood.ENSG00000110583.8.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000110583.8.wgt.RDat" "NAA40" "GTEx Whole B..." "GTEx Whole Blood" 11 5.16379 2.42e-07 0 0 0.033 0.869 0.098 "Whole_Blood" 63706466 63724800
"Whole_Blood/Whole_Blood.ENSG00000111328.2.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000111328.2.wgt.RDat" "CDK2AP1" "GTEx Whole B..." "GTEx Whole Blood" 12 5.29815 1.17e-07 0 0.001 0 0.999 0.001 "Whole_Blood" 123746031 123756881
"Whole_Blood/Whole_Blood.ENSG00000112343.8.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000112343.8.wgt.RDat" "TRIM38" "GTEx Whole B..." "GTEx Whole Blood" 6 6.9418 3.87e-12 0 0 0.005 0.906 0.089 "Whole_Blood" 25963030 25987384
"Whole_Blood/Whole_Blood.ENSG00000112812.11.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000112812.11.wgt.RDat" "PRSS16" "GTEx Whole B..." "GTEx Whole Blood" 6 -8.56 1.13e-17 0 0 0.199 0.755 0.045 "Whole_Blood" 27215480 27224250
"Whole_Blood/Whole_Blood.ENSG00000113141.11.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000113141.11.wgt.RDat" "IK" "GTEx Whole B..." "GTEx Whole Blood" 5 -5.075 3.87e-07 0 0 0.851 0.122 0.028 "Whole_Blood" 140026643 140042063
"Whole_Blood/Whole_Blood.ENSG00000114446.4.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000114446.4.wgt.RDat" "IFT57" "GTEx Whole B..." "GTEx Whole Blood" 3 -5.89575 3.73e-09 0.002 0.007 0.093 0.32 0.578 "Whole_Blood" 107879659 107941417
"Whole_Blood/Whole_Blood.ENSG00000114902.9.wgt.RDat" "resources/twas/fusion_data/Whole_Blood/Whole_Blood/Whole_Blood.ENSG00000114902.9.wgt.RDat" "SPCS1" "GTEx Whole B..." "GTEx Whole Blood" 3 -6.522 6.94e-11 0 0 0.843 0.095 0.062 "Whole_Blood" 52738971 52742182
