GeneSet	Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	Enrichment_p_fdr
GOCC_CELL_BODY	L2_1	0.05391250258548715	0.0804008379624744	0.00861602124962639	1.4913208273903742	0.15981490074522653	0.00270723232471122	4.017680142121012e-9	1.5402950266143422e-9	2.608383506211862	0.015622061939317205
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	L2_1	0.00880583792514173	0.01847100340917518	0.00269285862149728	2.097586120275757	0.3058037911200761	3.9942263110641e-4	7.843973997245018e-9	2.745132084437117e-9	2.8574122322618245	0.004017050461413037
GOCC_PLASMA_MEMBRANE_RAFT	L2_1	0.01231237079903421	0.01371250295611165	0.0020988335801266	1.1137175106184478	0.17046542980099622	0.5058633187819999	2.073772577334906e-10	1.5590542755593472e-9	0.13301477760233146	0.6140134076250481
GOBP_OBSERVATIONAL_LEARNING	L2_1	0.00203752324002765	0.00395640449748263	0.00139589630660336	1.9417714702625637	0.6850946674769826	0.1690298387886272	5.194195822137538e-9	6.093692806338602e-9	0.8523888530669916	0.30669331574018954
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	L2_1	0.07669330745917027	0.09079625150241682	0.00938114479394196	1.1838875452170925	0.12232025328854502	0.1358164742459893	1.7251256902547167e-9	1.235238874361182e-9	1.3965927773661473	0.2674941657964324
GOBP_PRESYNAPTIC_ENDOCYTOSIS	L2_1	0.00594481710687468	0.00742688124330264	0.00164069389455258	1.2493035714612768	0.2759872785077376	0.3660141897832273	1.4478659349728394e-9	2.477081814135326e-9	0.5845046888280698	0.4880189197109697
GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	L2_1	0.00229099743858534	0.00294903845886659	8.0646300396013e-4	1.287229051066761	0.3520139265009865	0.4141808117510769	1.4374572125757775e-9	3.141966819461869e-9	0.45750235288034447	0.5253718646917546
GOBP_CELLULAR_COMPONENT_MAINTENANCE	L2_1	0.00635463674094249	0.00893653597605701	0.0026571871790284	1.4063016251549862	0.4181493431258356	0.331374587760349	2.768340902320527e-9	3.760150206638802e-9	0.73623146687939	0.4592277751639482
GOBP_CELL_FATE_COMMITMENT	L2_1	0.02200461353236845	0.03168768904452589	0.00541998732363906	1.440047515395523	0.24631140718133235	0.07520864677335148	1.5669785541131031e-9	2.2564366284591447e-9	0.6944482882212151	0.1845638376836774
GOCC_LEWY_BODY	L2_1	5.336210626155e-4	4.8724417522263e-4	2.9650599622543e-4	0.9130902233027276	0.5556489745216032	0.875874286671432	1.069112288154264e-9	4.947249837263444e-9	0.21610234439779988	0.9121531032791244
GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	L2_1	0.00151145104500651	0.00225230696983477	6.8359989692354e-4	1.4901620381790568	0.4522805413923249	0.278369488070677	2.352090429070637e-9	4.0523448826790104e-9	0.5804270113149075	0.41696195659948215
GOCC_NEURON_PROJECTION_CYTOPLASM	L2_1	0.00877547470215104	0.0128958964340721	0.00252365185667002	1.469538329466219	0.28758009592933204	0.10225934880163044	3.771886059217865e-9	2.5750839311571013e-9	1.464762376705518	0.22219315295169081
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	L2_1	0.0051359140059844	0.00536362414964631	0.00209986024953285	1.044336829510108	0.4088581403594528	0.913732295215398	1.3682338605920636e-9	3.626432193845611e-9	0.3772947589959306	0.9432075305449269
GOCC_CALCIUM_CHANNEL_COMPLEX	L2_1	0.00800112863958166	0.01184065111338193	0.00232130213459978	1.479872608822474	0.2901218364514577	0.0981999270323044	2.8934174324600302e-9	2.608725577055844e-9	1.1091306260451834	0.2160398394710697
GOBP_STEM_CELL_DIFFERENTIATION	L2_1	0.02069966595422132	0.02632664580742904	0.00550801704941408	1.2718391623155738	0.26609207421972075	0.3069770296047448	3.4997035815624557e-10	2.4397680632783093e-9	0.14344410988231046	0.44285210828225485
GOBP_ADULT_BEHAVIOR	L2_1	0.0157340208506433	0.02676235011263485	0.0058111388893395	1.7009225020532903	0.3693359087611676	0.05952757976090352	4.477747905934626e-9	3.3771214611163703e-9	1.3259066804350064	0.1587402126957427
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	L2_1	0.00645109449353724	0.00781026431283649	0.00161709502738414	1.2106882515301662	0.25066987144649033	0.40162433896387073	1.6845349437081502e-9	2.261197247388827e-9	0.7449747896400496	0.5197491445414798
GOBP_EPITHELIUM_DEVELOPMENT	L2_1	0.09484917278670138	0.1040827538212121	0.0075978953849495	1.097350148274623	0.08010502529142555	0.22568964468631672	1.183202469261135e-10	8.346025150363303e-10	0.1417683805098083	0.3660956448367903
GOCC_PRESYNAPTIC_CYTOSOL	L2_1	0.00120815432032596	0.00286000996445767	4.8013794338879e-4	2.367255503987306	0.3974144157836178	6.3735610629462e-4	1.183780790293076e-8	3.520432239454115e-9	3.362600697227552	0.005354166031162918
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	L2_1	0.04486392662903304	0.05824939186541431	0.00558945480550886	1.2983569705581466	0.12458683903721714	0.01717897592655923	2.101552865223483e-9	1.1791758414794151e-9	1.7822217783794123	0.06365262659104053
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	L2_1	0.01321555086854754	0.02573843249380422	0.00286628741145827	1.947586805107051	0.2168874714318504	1.842589362124376e-5	5.5158300088505265e-9	1.968835421278622e-9	2.8015698769114867	5.921692790233165e-4
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	L2_1	0.0226283177482768	0.03107278792274788	0.0071361101970009	1.3731815271647467	0.31536194057308264	0.23916376927240532	3.945593184909515e-9	2.8716889924773326e-9	1.3739625688037176	0.3809305284338763
GOBP_BEHAVIOR	L2_1	0.06045854505810028	0.08532942981021636	0.00782208736244258	1.411370877817442	0.12937935166857897	0.0018429702453274	2.8470305225810435e-9	1.2586920517823118e-9	2.2618960043083134	0.012256990295435616
GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS	L2_1	0.02103265489143973	0.03256989523244132	0.00660636482563458	1.548539421226239	0.3141003767585881	0.08386394085870257	4.565323973517493e-9	2.8741825809874374e-9	1.5883903840058264	0.19680071454842202
GOBP_ION_TRANSPORT	L2_1	0.12315071616106868	0.11993705630000744	0.00877501000929443	0.9739046595810446	0.07125423450901912	0.7139149280234097	1.2803958189443788e-10	7.295955742909749e-10	0.17549391252663157	0.7804287411932926
GOMF_CALCIUM_ION_BINDING	L2_1	0.06283610284510109	0.07204429756507005	0.00644281561065141	1.146543058895112	0.1025336600924117	0.15587548735235504	7.832944123306764e-10	9.829554540216683e-10	0.7968768158576283	0.29185197631930304
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	L2_1	0.0609316074273476	0.08842543126897463	0.00719091772635537	1.4512243317133815	0.11801621572070851	1.8818480571572e-4	1.8258861036935926e-9	1.1476307804979835e-9	1.5910048202970806	0.002291124312696408
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	L2_1	0.12273016035975556	0.13360693699096624	0.00964886793507457	1.0886235021556876	0.07861855559213081	0.26281859123597007	9.54280195754525e-10	8.52700945098206e-10	1.119126466600339	0.40048547235957344
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	L2_1	0.02410168895008504	0.04587286749528618	0.00582212403510423	1.9033050999160088	0.24156498107505825	2.6193237358215e-4	6.1263151982835036e-9	2.2315265352464142e-9	2.745347232721573	0.00288125610940365
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	L2_1	0.03485412819889555	0.05060561535139862	0.00454883712572604	1.4519260118232478	0.13051071310026877	6.3048354445221e-4	2.257841459088839e-9	1.2021425384637156e-9	1.878181153105404	0.005354166031162918
GOBP_RESPONSE_TO_ANTIBIOTIC	L2_1	0.00332284376242942	0.00360061495807368	0.00124288534060628	1.0835944195706575	0.3740426663026654	0.8232530926044149	8.122170120250242e-10	3.354986809014411e-9	0.24209246064476417	0.8728466523998617
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	L2_1	0.06610224622426612	0.08359786425779048	0.00737380281693672	1.2646750909820326	0.11155147121505528	0.01880916312133297	1.5568637932867e-9	1.09558784393569e-9	1.42103054712068	0.06755944304805313
GOCC_ZYMOGEN_GRANULE_MEMBRANE	L2_1	9.0150254338124e-4	0.00167600305348948	0.00122774265175632	1.8591218247741523	1.3618848452179206	0.5277451283833963	9.05538259966646e-9	1.2109331372254052e-8	0.7478020314494769	0.6297162209862898
GOBP_NEUROTRANSMITTER_TRANSPORT	L2_1	0.02064430759186259	0.02868736446888495	0.00642278283145208	1.389601677907217	0.311116408379023	0.21301549755083535	3.062666793956847e-9	2.841972359054134e-9	1.0776553769777566	0.3520256109760284
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	L2_1	0.00378969928498803	0.00655290179290813	0.0010270185803655	1.729135031601544	0.2710026582937042	0.00683684068787436	3.2375216666127653e-9	2.415252648595403e-9	1.340448448942	0.03342455447405243
